Calendário	Ano do Calendário	Data-Hora do Envio	Código do PPG	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	Ano da Produção	Título da Produção	Produção Glosada?	Tipo da Produção	Subtipo da Produção	Área de Concentração	Linha de Pesquisa	Projeto de Pesquisa	Cidade do evento	Divulgação	Edição / Número	Fascículo	ISBN/ISSN	Idioma	Natureza	Nome do evento	Número da página final	Número da página inicial	Observação	País	Série	Título dos Anais	URL	Volume	Autor 1	Categoria Autor 1	Autor 2	Categoria Autor 2	Autor 3	Categoria Autor 3	Autor 4	Categoria Autor 4	Autor 5	Categoria Autor 5	Autor 6	Categoria Autor 6	Autor 7	Categoria Autor 7	Autor 8	Categoria Autor 8	Autor 9	Categoria Autor 9	Autor 10	Categoria Autor 10	Autor 11	Categoria Autor 11	Autor 12	Categoria Autor 12	Autor 13	Categoria Autor 13	Autor 14	Categoria Autor 14	Autor 15	Categoria Autor 15	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	A EXPANSÃO DA REDE DE GALERIAS COMERCIAIS NO CENTRO DE JUIZ DE FORA APÓS OS ANOS 2000: USOS E OCUPAÇÕES	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	PROJETO DO AMBIENTE CONSTRUÍDO	ARQUITETURA, DESIGN, CIDADE, COMÉRCIO E CONSUMO: REFLEXÕES SOBRE O ESPAÇO TERCIÁRIO	Porto Alegre	IMPRESSO	-	1	-	Português	RESUMO	VI Colóquio Internacional sobre Comércio e Cidade: uma relação de origem.	72	71	-	Brasil	1	Anais do VI Colóquio Internacional sobre Comércio e Cidade: uma relação de origem. Caderno de Resumos.	-	1	THIAGO SANTOS ROCHA	Participante Externo	LIVIA SILVA TARCITANO	Participante Externo	FABIANNY RODRIGUES DE SOUZA	Participante Externo	FREDERICO BRAIDA RODRIGUES DE PAULA	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	A INFLUÊNCIA DA REMONTA NA QUALIDADE DAS ÁGUAS DO RIBEIRÃO DAS ROSAS - JUIZ DE FORA/MG	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	TÉCNICA DO AMBIENTE CONSTRUÍDO	MONITORAMENTO DO IMPACTO AMBIENTAL NAS REPRESAS QUE ABASTECEM JUIZ DE FORA (MG)	Juiz De Fora	MEIO DIGITAL	-	-	-	Bretão	TRABALHO COMPLETO	III Simpósio de Recursos Hídricos da Bacia do rio Paraíba do Sul	-	-	-	Brasil	-	III SRH - PS	[http://www.ufjf.br/srhps/]	01	GEISA DIAS GAIO	Participante Externo	PEDRO JOSE DE OLIVEIRA MACHADO	Participante Externo	CEZAR HENRIQUE BARRA ROCHA	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	A PRODUÇÃO DA CERVEJA ARTESANAL EM JUIZ DE FORA: RETORNO À PRODUÇÃO E A CRIAÇÃO DE UMA IDENTIDADE REGIONAL	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	PROJETO DO AMBIENTE CONSTRUÍDO	ARQUITETURA, DESIGN, CIDADE, COMÉRCIO E CONSUMO: REFLEXÕES SOBRE O ESPAÇO TERCIÁRIO	-	MEIO DIGITAL	-	1	-	Português	TRABALHO COMPLETO	VI Colóquio Internacional sobre Comércio e Cidade: uma relação de origem.	635	620	-	Brasil	1	Anais do VI Colóquio Internacional sobre Comércio e Cidade: uma relação de origem. Caderno de Resumos.	-	1	NICOLAS CROWN GUIMARAES	Participante Externo	FABIANNY RODRIGUES DE SOUZA	Participante Externo	RAQUEL SALGADO CARNEIRO	Discente - Mestrado	FREDERICO BRAIDA RODRIGUES DE PAULA	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	A PRODUÇÃO DA MORADIA ESTUDANTIL UNIVERSITÁRIA NA CONTEMPORANEIDADE: PRESSUPOSTOS E DIRETRIZES PROJETUAIS	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	PROJETO DO AMBIENTE CONSTRUÍDO	ARQUITETURA, URBANISMO DESIGN E REPRESENTAÇÃO GRÁFICA	Belo Horizonte	MEIO DIGITAL	-	1	-	Português	TRABALHO COMPLETO	4 Fórum Habitar 2017	20	1	-	Brasil	1	Anais do Fórum Habitar	[http://https://even3storage.blob.core.windows.net/anais/98006.pdf]	1	JULIA DA SILVA MEDEIROS	Participante Externo	FREDERICO BRAIDA RODRIGUES DE PAULA	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	A UTILIZAÇÃO DE RESÍDUOS DA INDÚSTRIA DE PRODUÇÃO DE MÁRMORE E GRANITO NA CONSTRUÇÃO CIVIL	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	TÉCNICA DO AMBIENTE CONSTRUÍDO	MATERIAIS ALTERNATIVOS	Juiz de Fora	MEIO DIGITAL	-	-	-	Bretão	RESUMO EXPANDIDO	I Simpósio Brasileiro de Materiais e Pesquisas Relacionadas	-	-	-	Brasil	-	I Simpósio Brasileiro de Materiais e Pesquisas Relacionadas	-	01	ANA FLAVIA RAMOS CRUZ	Discente - Mestrado	MATHEUS PEREIRA MENDES	Discente - Mestrado	MARIA TERESA GOMES BARBOSA	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	ANÁLISE COMPARATIVA DA EFICIÊNCIA ENTRE SISTEMAS DE ABASTECIMENTO DE ÁGUA: BELO HORIZONTE/MG E JUIZ DE FORA/MG	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	Juiz de Fora	VÁRIOS	-	-	-	Português	TRABALHO COMPLETO	III Simpósio de Recursos Hídricos da Bacia do Rio Paraíba do Sul	970	1	-	Brasil	-	Anais do III Simpósio de Recursos Hídricos da Bacia do Rio Paraíba do Sul	[http://www.ufjf.br/srhps/files/2018/09/Anais-III-SRHPS.pdf]	1	SAMUEL RODRIGUES CASTRO	Docente	BIANCA HARUMI YAMAGUTI GARCIA	Participante Externo	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	ANÁLISE DA VIDA ÚTIL DE MATERIAIS SUSTENTÁVEIS	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	TÉCNICA DO AMBIENTE CONSTRUÍDO	MATERIAIS ALTERNATIVOS	CAMPO GRANDE	MEIO DIGITAL	-	-	-	Português	TRABALHO COMPLETO	CONGRESSO BRASILEIRO DE PATOLOGIA	-	-	-	Brasil	-	CBPAT2018	-	01	CLARISSA DIAS DE SOUSA	Discente - Mestrado	BELAYNE ZANINI MARCHI	Discente - Mestrado	ANA FLAVIA RAMOS CRUZ	Discente - Mestrado	MARIA TERESA GOMES BARBOSA	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	ANÁLISE TEMPORAL DE PARÂMETROS FÍSICO-QUÍMICOS DA BACIA DO CÓRREGO MATIRUMBIDE, JUIZ DE FORA/MG	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	Juiz de Fora	VÁRIOS	-	-	-	Português	TRABALHO COMPLETO	III Simpósio de Recursos Hídricos da Bacia do Rio Paraíba do Sul	970	1	-	Brasil	-	Anais do III Simpósio de Recursos Hídricos da Bacia do Rio Paraíba do Sul	[http://www.ufjf.br/srhps/files/2018/09/Anais-III-SRHPS.pdf]	1	SAMUEL RODRIGUES CASTRO	Docente	FELIPE SOUZA FREITAS	Participante Externo	EDGARD HENRIQUE OLIVEIRA DIAS	Participante Externo	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	APLICAÇÃO DE MÉTODOS ESTATÍSTICOS ROBUSTOS NA AVALIAÇÃO DA QUALIDADE DA ÁGUA DE VERTEDORES FLUVIOMÉTRICOS	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	Juiz de Fora	VÁRIOS	-	-	-	Português	TRABALHO COMPLETO	III Simpósio de Recursos Hídricos da Bacia do Rio Paraíba do Sul	970	1	-	Brasil	-	Anais do III Simpósio de Recursos Hídricos da Bacia do Rio Paraíba do Sul	[http://www.ufjf.br/srhps/files/2018/09/Anais-III-SRHPS.pdf]	1	SAMUEL RODRIGUES CASTRO	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	APLICAÇÃO DO LEAN NO PROCESSO DE PROJETO DE ESTABELECIMENTOS ASSISTENCIAIS À SAÚDE	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	GESTÃO DO AMBIENTE CONSTRUÍDO	QUALIDADE, SEGURANÇA E DESEMPENHO NA CONSTRUÇÃO	Juiz de Fora	MEIO DIGITAL	-	-	-	Português	TRABALHO COMPLETO	SIMPÓSIO INTERINSTITUCIONAL DE TECNOLOGIA DO AMBIENTE CONSTRUÍDO	-	-	-	Brasil	-	III SIMPÓSIO INTERINSTITUCIONAL DE TECNOLOGIA DO AMBIENTE CONSTRUÍDO	-	01	SHEILA FARIA	Discente - Mestrado	MARIA APARECIDA STEINHERZ HIPPERT	Docente	
Coleta de Informações 2018	2018	14/03/2019 - 17:45	32005016029P4	Ambiente Construído	ARQUITETURA, URBANISMO E DESIGN	UFJF	UNIVERSIDADE FEDERAL DE JUIZ DE FORA	2018	ARQUITETURA COMERCIAL: DESPERTANDO EMOÇÕES NO CONSUMIDOR	Não	BIBLIOGRÁFICA	TRABALHO EM ANAIS	AMBIENTE CONSTRUÍDO	PROJETO DO AMBIENTE CONSTRUÍDO	ARQUITETURA, URBANISMO DESIGN E REPRESENTAÇÃO GRÁFICA	Porto Alegre	IMPRESSO	-	1	-	Português	RESUMO	VI Colóquio Internacional sobre Comércio e Cidade: uma relação de origem.	73	73	-	Brasil	1	Anais do VI Colóquio Internacional sobre Comércio e Cidade: uma relação de origem. Caderno de Resumos.	-	1	ANNA LUISA MAGALDI QUEIROZ DE PAULA	Participante Externo	FREDERICO BRAIDA RODRIGUES DE PAULA	Docente	
